DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,OrderDate,Payment,OrderNumber,AuthCode,Total
Apr-04-2019 12:44 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-04-2019 10:39 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-03-2019 12:43 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-03-2019 10:10 AM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-02-2019 03:11 PM,Transfer at Bus Stop 52095,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-02-2019 02:38 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-02-2019 12:43 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-01-2019 10:37 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-01-2019 08:47 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-01-2019 05:29 PM,Transfer at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Apr-01-2019 04:44 PM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-31-2019 11:43 AM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-31-2019 11:31 AM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-31-2019 11:01 AM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-29-2019 04:18 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-29-2019 01:12 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-28-2019 04:42 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-28-2019 02:49 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 09:11 PM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 12:47 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 12:41 PM,Transfer at Olympic Village Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 12:19 PM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 11:33 AM,Transfer at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-27-2019 10:12 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-26-2019 04:53 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-25-2019 04:10 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-25-2019 01:32 PM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-25-2019 09:58 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-25-2019 09:58 AM,Loaded at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-23-2019 05:28 PM,Tap out at Inlet Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-23-2019 04:52 PM,Tap in at Metrotown Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-22-2019 10:29 AM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-22-2019 08:42 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-21-2019 12:47 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-21-2019 10:38 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-20-2019 07:27 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-19-2019 02:25 PM,Transfer at Bus Stop 52095,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-19-2019 01:58 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-19-2019 11:55 AM,Transfer at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-19-2019 10:35 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-18-2019 04:03 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-18-2019 12:42 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-18-2019 10:00 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-18-2019 08:29 AM,Tap in at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-16-2019 08:17 AM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-15-2019 03:02 PM,Transfer at Bus Stop 50567,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-15-2019 02:08 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-15-2019 11:34 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-15-2019 09:41 AM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 01:57 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 01:53 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 01:46 PM,Tap in at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 11:50 AM,Tap out at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 11:44 AM,Transfer at Olympic Village Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-14-2019 11:27 AM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-13-2019 03:53 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-13-2019 09:58 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-12-2019 05:26 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-12-2019 03:54 PM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-12-2019 12:19 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-12-2019 10:41 AM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-12-2019 08:52 AM,Tap in at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 08:28 PM,Tap out at Inlet Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 07:57 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 07:23 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 04:03 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 01:43 PM,Tap in at Bus Stop 50577,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-11-2019 09:59 AM,Transfer at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-08-2019 11:30 AM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-08-2019 10:19 AM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-08-2019 08:49 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-07-2019 01:42 PM,Tap in at Bus Stop 50044,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-07-2019 12:14 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-07-2019 12:08 PM,Transfer at Olympic Village Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-07-2019 11:47 AM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-06-2019 04:02 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-06-2019 01:57 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-06-2019 10:01 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-06-2019 07:48 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 04:44 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 04:42 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 04:20 PM,Tap in at Brighouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 01:41 PM,Tap out at Brighouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 01:19 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 12:57 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 11:58 AM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-05-2019 10:40 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-04-2019 03:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-04-2019 01:51 PM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-04-2019 12:33 PM,Transfer at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-04-2019 12:29 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-02-2019 05:17 PM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-02-2019 05:03 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-02-2019 01:15 AM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-01-2019 10:24 PM,Tap in at Bus Stop 50566,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-01-2019 04:24 PM,Tap in at Bus Stop 50347,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-01-2019 01:57 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Mar-01-2019 08:32 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Feb-27-2019 04:02 PM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-27-2019 01:28 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-27-2019 09:59 AM,Transfer at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-27-2019 08:40 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-26-2019 08:39 PM,Tap in at Bus Stop 58895,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-26-2019 06:16 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-26-2019 12:54 PM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-26-2019 10:46 AM,Tap in at Bus Stop 60219,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-25-2019 04:11 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-25-2019 11:55 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-25-2019 09:54 AM,Tap in at Bus Stop 58895,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-25-2019 09:54 AM,Loaded at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Feb-25-2019 08:06 AM,Tap in at Bus Stop 50044,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-15-2019 01:22 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-15-2019 08:43 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-13-2019 05:05 PM,Tap in at Bus Stop 61935,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-13-2019 12:08 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-11-2019 03:55 PM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-11-2019 11:47 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-11-2019 10:00 AM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-09-2019 03:59 PM,Tap in at Bus Stop 58895,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-09-2019 01:02 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 05:59 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 05:53 PM,Transfer at Olympic Village Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 05:32 PM,Tap in at Bus Stop 50347,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 03:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 11:48 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 10:00 AM,Transfer at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-08-2019 08:47 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-07-2019 12:35 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-07-2019 10:42 AM,Tap in at Bus Stop 50577,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-06-2019 03:56 PM,Tap in at Bus Stop 58895,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-06-2019 08:45 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-05-2019 12:33 PM,Tap in at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-04-2019 05:05 PM,Transfer at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-04-2019 04:10 PM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-04-2019 10:11 AM,Transfer at Bus Stop 50268,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-04-2019 08:52 AM,Tap in at Bus Stop 58023,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-02-2019 12:37 PM,Tap out at Metrotown Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-02-2019 12:26 PM,Transfer at Commercial Drive Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-02-2019 11:48 AM,Tap in at Bus Stop 50276,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 11:46 PM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 11:43 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 11:33 PM,Tap in at Olympic Village Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 09:26 PM,Tap out at Olympic Village Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 09:16 PM,Transfer at Vancouver City Centre Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 08:40 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 08:33 PM,Transfer at Olympic Village Stn,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 08:15 PM,Tap in at Bus Stop 50347,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 01:06 PM,Tap in at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Feb-01-2019 01:06 PM,Loaded at Bus Stop 61701,3 Zone UPass (C),,$0.00,$0.00,,,,,
Jan-31-2019 11:43 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-31-2019 08:06 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-30-2019 04:01 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-30-2019 01:46 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-30-2019 09:59 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-30-2019 08:18 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-29-2019 07:30 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-29-2019 12:02 PM,Transfer at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-29-2019 10:40 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-28-2019 03:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-28-2019 08:38 AM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-28-2019 08:33 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 08:42 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 08:32 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 08:27 PM,Tap in at Yaletown-Roundhouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 06:14 PM,Tap out at Yaletown-Roundhouse Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 06:07 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-27-2019 05:48 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-26-2019 11:28 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-25-2019 03:56 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-25-2019 08:41 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-24-2019 12:48 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-24-2019 10:46 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-23-2019 04:04 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-23-2019 08:10 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$0.00,,,,,
Jan-22-2019 12:34 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$0.00,,,,,
