DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,OrderDate,Payment,OrderNumber,AuthCode,Total
Jul-10-2018 08:45 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-09-2018 05:25 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-09-2018 08:38 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-08-2018 09:14 PM,Transfer at Bus Stop 58501,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-08-2018 08:57 PM,Tap out at Broadway-City Hall Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-08-2018 08:47 PM,Tap in at Langara-49th Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-08-2018 03:18 PM,Transfer at Bus Stop 50559,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-08-2018 02:38 PM,Tap in at Bus Stop 50276,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 06:55 PM,Tap out at Broadway-City Hall Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 06:33 PM,Tap in at Lansdowne Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 04:40 PM,Tap out at Aberdeen Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 04:21 PM,Transfer at Broadway-City Hall Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 03:57 PM,Tap in at Bus Stop 50276,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 09:09 AM,Tap out at Vancouver City Centre Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 09:02 AM,Transfer at Olympic Village Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-07-2018 08:43 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-06-2018 05:40 PM,Tap out at Main Street Stn,1 Zone Monthly Pass,,$2.75,$19.10,,,,,
Jul-06-2018 05:31 PM,Tap in at Burrard Stn,1 Zone Monthly Pass,,-$2.75,$16.35,,,,,
Jul-06-2018 05:30 PM,Purchase at Burrard Stn,1 Zone Monthly Pass,,$0.00,$19.10,,,,,
Jul-06-2018 08:57 AM,Tap in at Bus Stop 50347,Stored Value,,-$2.30,$19.10,,,,,
Jul-05-2018 09:56 PM,Transfer at Bus Stop 58501,Stored Value,,$0.00,$21.40,,,,,
Jul-05-2018 09:45 PM,Tap out at Broadway-City Hall Stn,Stored Value,,$0.00,$21.40,,,,,
Jul-05-2018 09:19 PM,Tap in at Lansdowne Stn,Stored Value,,-$2.30,$21.40,,,,,
Jul-05-2018 06:02 PM,Tap out at Brighouse Stn,Stored Value,,$1.05,$23.70,,,,,
Jul-05-2018 05:30 PM,Tap in at Vancouver City Centre Stn,Stored Value,,-$4.40,$22.65,,,,,
Jul-05-2018 09:21 AM,Tap in at Bus Stop 50347,Stored Value,,-$2.30,$27.05,,,,,
Jul-04-2018 05:15 PM,Tap in at Bus Stop 58099,Stored Value,,-$2.30,$29.35,,,,,
Jul-04-2018 12:48 PM,Tap out at Burrard Stn,Stored Value,,$1.05,$31.65,,,,,
Jul-04-2018 12:27 PM,Transfer at Metrotown Stn,Stored Value,,-$1.05,$30.60,,,,,
Jul-04-2018 11:46 AM,Tap out at Metrotown Stn,Stored Value,,$1.05,$31.65,,,,,
Jul-04-2018 11:26 AM,Tap in at Burrard Stn,Stored Value,,-$4.40,$30.60,,,,,
Jul-03-2018 05:34 PM,Tap out at Metrotown Stn,Stored Value,,$1.05,$35.00,,,,,
Jul-03-2018 05:12 PM,Tap in at Burrard Stn,Stored Value,,-$4.40,$33.95,,,,,
Jul-03-2018 05:11 PM,Purchase at Burrard Stn,Stored Value,,$40.00,$38.35,,,,,
Jun-26-2018 11:00 AM,Tap in at Bus Stop 58099,Stored Value,,-$2.20,-$1.65,,,,,
Jun-16-2018 04:36 PM,Tap in at Bus Stop 60156,Stored Value,,-$2.20,$0.55,,,,,
Jun-06-2018 05:29 PM,Tap out at Inlet Centre Stn,Stored Value,,$0.00,$2.75,,,,,
Jun-06-2018 04:45 PM,Tap in at Burrard Stn,Stored Value,,-$4.30,$2.75,,,,,
Jun-05-2018 07:53 PM,Tap out at Inlet Centre Stn,Stored Value,,$0.00,$7.05,,,,,
Jun-05-2018 07:11 PM,Tap in at Metrotown Stn,Stored Value,,-$2.20,$7.05,,,,,
Jun-05-2018 05:40 PM,Tap out at Metrotown Stn,Stored Value,,$1.05,$9.25,,,,,
Jun-05-2018 05:20 PM,Tap in at Burrard Stn,Stored Value,,-$4.30,$8.20,,,,,
Jun-05-2018 08:14 AM,Tap out at Burrard Stn,Stored Value,,$0.00,$12.50,,,,,
Jun-05-2018 08:14 AM,Missing Tap in at Burrard Stn,Stored Value,,$0.00,$12.50,,,,,
Jun-05-2018 08:14 AM,Missing Tap out,Stored Value,,$0.00,$12.50,,,,,
Jun-05-2018 07:27 AM,Transfer at Port Moody Stn,Stored Value,,-$3.30,$12.50,,,,,
Jun-05-2018 07:27 AM,Missing Tap out,Stored Value,,$2.10,$15.80,,,,,
Jun-05-2018 07:26 AM,Tap in at Moody Center Stn,Stored Value,,-$4.30,$13.70,,,,,
Jun-03-2018 05:55 PM,Tap out at Metrotown Stn,Stored Value,,$0.00,$18.00,,,,,
Jun-03-2018 05:22 PM,Tap in at Inlet Centre Stn,Stored Value,,-$2.20,$18.00,,,,,
Jun-03-2018 10:22 AM,Tap out at Lincoln Stn,Stored Value,,$0.00,$20.20,,,,,
Jun-03-2018 09:42 AM,Transfer at Commercial Drive Stn,Stored Value,,$0.00,$20.20,,,,,
Jun-03-2018 09:15 AM,Tap in at Bus Stop 50276,Stored Value,,-$2.20,$20.20,,,,,
Jun-02-2018 11:02 PM,Transfer at Bus Stop 50268,Stored Value,,$0.00,$22.40,,,,,
Jun-02-2018 10:25 PM,Tap in at Bus Stop 51571,Stored Value,,-$2.20,$22.40,,,,,
Jun-02-2018 07:24 PM,Transfer at Bus Stop 50229,Stored Value,,$0.00,$24.60,,,,,
Jun-02-2018 07:07 PM,Tap in at Bus Stop 50730,Stored Value,,-$2.20,$24.60,,,,,
Jun-02-2018 10:42 AM,Tap out at Commercial Drive Stn,Stored Value,,$0.00,$26.80,,,,,
Jun-02-2018 10:07 AM,Tap in at Inlet Centre Stn,Stored Value,,-$2.20,$26.80,,,,,
Jun-02-2018 10:07 AM,Purchase at Inlet Centre Stn,Stored Value,,$20.00,$29.00,,,,,
May-31-2018 08:34 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-30-2018 10:15 PM,Tap in at Bus Stop 50540,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-30-2018 07:31 PM,Tap in at Bus Stop 50276,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-30-2018 05:09 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-29-2018 08:11 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-28-2018 05:40 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-28-2018 08:34 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-26-2018 05:40 PM,Tap out at Inlet Centre Stn,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-26-2018 05:02 PM,Transfer at Commercial Drive Stn,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-26-2018 04:25 PM,Tap in at Bus Stop 50276,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-25-2018 10:14 PM,Tap in at Bus Stop 58501,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-25-2018 08:46 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-24-2018 05:33 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-24-2018 08:25 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-23-2018 06:33 PM,Transfer at Bus Stop 61701,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-23-2018 05:40 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-23-2018 08:35 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-19-2018 05:30 PM,Tap out at Patterson Stn,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-19-2018 05:18 PM,Transfer at Commercial Drive Stn,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-19-2018 04:41 PM,Tap in at Bus Stop 50276,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-18-2018 08:34 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-17-2018 05:53 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-17-2018 08:24 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-16-2018 05:55 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-16-2018 08:26 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-15-2018 05:25 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-14-2018 08:34 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-11-2018 06:09 PM,Tap in at Bus Stop 58099,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-11-2018 08:11 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-10-2018 05:19 PM,Transfer at Bus Stop 61040,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-10-2018 05:18 PM,Tap out at Olympic Village Stn,1 Zone Monthly Pass,,$2.75,$9.00,,,,,
May-10-2018 05:09 PM,Tap in at Vancouver City Centre Stn,1 Zone Monthly Pass,,-$2.75,$6.25,,,,,
May-10-2018 08:50 AM,Transfer at Bus Stop 50354,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-10-2018 08:43 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-09-2018 06:09 PM,Tap in at Bus Stop 50044,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-09-2018 08:15 AM,Tap in at Bus Stop 50347,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-08-2018 06:38 PM,Tap in at Bus Stop 61292,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
May-08-2018 05:17 PM,Purchase at Burrard Stn,1 Zone Monthly Pass,,$0.00,$9.00,,,,,
Apr-22-2018 02:05 PM,Tap out at Inlet Centre Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-22-2018 01:33 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-22-2018 12:30 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-20-2018 04:03 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-20-2018 01:35 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-18-2018 08:42 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-18-2018 01:31 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-17-2018 10:59 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-17-2018 07:57 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-14-2018 05:15 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-14-2018 03:06 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-12-2018 06:10 PM,Tap in at Bus Stop 61702,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-12-2018 07:05 AM,Tap in at Bus Stop 60219,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-11-2018 04:04 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-11-2018 11:48 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-10-2018 03:31 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-09-2018 04:27 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-09-2018 12:09 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-05-2018 05:32 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-05-2018 12:28 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-04-2018 02:35 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-04-2018 12:44 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-03-2018 05:55 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-03-2018 09:57 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-02-2018 04:10 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-02-2018 12:46 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Apr-02-2018 12:46 PM,Loaded at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-30-2018 01:42 AM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-29-2018 10:43 AM,Transfer at Bus Stop 50330,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-29-2018 10:08 AM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-28-2018 06:36 PM,Transfer at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-28-2018 06:33 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-28-2018 12:36 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-27-2018 12:39 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-27-2018 08:24 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-26-2018 07:50 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-26-2018 10:54 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-23-2018 03:17 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-23-2018 12:07 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-22-2018 04:19 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-22-2018 02:22 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-20-2018 10:32 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-20-2018 08:27 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-20-2018 02:07 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-20-2018 10:02 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-19-2018 07:28 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-19-2018 03:35 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-19-2018 10:40 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-19-2018 07:58 AM,Tap in at Bus Stop 50526,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-16-2018 03:53 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-16-2018 01:50 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-14-2018 03:44 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-14-2018 12:24 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-13-2018 03:42 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-13-2018 09:55 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-12-2018 03:13 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-12-2018 12:02 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-12-2018 08:14 AM,Tap in at Bus Stop 61292,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-09-2018 08:50 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-07-2018 05:56 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-07-2018 01:12 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-06-2018 02:42 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-06-2018 09:34 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-05-2018 11:02 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-05-2018 03:43 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-05-2018 07:54 AM,Tap in at Bus Stop 61292,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-04-2018 02:56 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-04-2018 02:45 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-04-2018 02:14 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-02-2018 05:17 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-02-2018 02:39 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-01-2018 07:27 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Mar-01-2018 01:59 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-28-2018 06:32 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-28-2018 04:13 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-28-2018 04:13 PM,Loaded at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-27-2018 03:48 PM,Transfer at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-27-2018 03:40 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-26-2018 03:16 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-26-2018 08:15 AM,Tap in at Bus Stop 61292,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-15-2018 11:39 AM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-15-2018 09:21 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-14-2018 02:59 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-14-2018 10:12 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-13-2018 01:59 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-13-2018 10:34 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-13-2018 08:36 AM,Tap in at Bus Stop 61292,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-08-2018 11:43 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-08-2018 08:36 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-07-2018 10:11 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-07-2018 10:56 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-06-2018 08:16 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-06-2018 12:05 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-05-2018 04:05 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-05-2018 09:12 AM,Tap in at Bus Stop 52094,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-02-2018 02:42 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Feb-02-2018 12:41 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-31-2018 04:25 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-31-2018 12:37 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-30-2018 08:19 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-30-2018 06:25 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-30-2018 02:03 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-30-2018 07:07 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-29-2018 05:38 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-29-2018 10:16 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-27-2018 01:52 PM,Tap out at Inlet Centre Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-27-2018 01:18 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-27-2018 12:41 PM,Tap in at Bus Stop 50276,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-26-2018 05:57 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-26-2018 11:40 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-25-2018 05:24 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-25-2018 12:10 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-25-2018 12:10 PM,Loaded at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-24-2018 06:34 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-24-2018 12:13 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-23-2018 07:16 PM,Transfer at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-23-2018 06:49 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-23-2018 03:59 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-23-2018 09:47 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-22-2018 06:27 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-22-2018 10:44 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-21-2018 07:35 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-21-2018 02:54 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-20-2018 10:52 PM,Tap in at Bus Stop 61935,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-20-2018 05:46 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-20-2018 01:18 AM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-19-2018 05:02 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-19-2018 12:51 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-18-2018 07:55 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-18-2018 06:04 PM,Transfer at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-18-2018 05:39 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-18-2018 12:13 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-17-2018 08:19 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-17-2018 12:28 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-16-2018 11:28 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-16-2018 07:31 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-16-2018 03:14 PM,Tap in at Bus Stop 50268,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-16-2018 09:23 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-15-2018 12:06 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-14-2018 09:30 PM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-12-2018 03:15 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-12-2018 08:49 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-11-2018 05:31 PM,Tap in at Bus Stop 58895,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-11-2018 11:59 AM,Tap in at Bus Stop 58023,3 Zone UPass (N),,$0.00,$9.00,,,,,
Jan-10-2018 07:01 PM,Tap in at Bus Stop 61701,3 Zone UPass (N),,$0.00,$9.00,,,,,
